T0.A,T0.B,T0.C,T1.A,T1.B,T1.C,T10.A,T10.B,T10.C,T11.A,T11.B,T11.C,T2.A,T2.B,T2.C,T3.A,T3.B,T3.C,T4.A,T4.B,T4.C,T5.A,T5.B,T5.C,T6.A,T6.B,T6.C,T7.A,T7.B,T7.C,T8.A,T8.B,T8.C,T9.A,T9.B,T9.C,sum.taxonomy
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis
0,0.9812486013610162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157833486997544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis
0,0,0,0,0.13899780882293983,0,0.36748343805044265,0.25551513938813575,0,0.31989183177261865,0.5470247266066907,1,0.3105760507646726,0,0.33209995791279723,0,0,0,0.5325275278359834,0.47312901969984533,0,0.7681871412274145,0.29667085091812034,0.534234806320272,0.21354122355335414,0,0.4029914430523775,0.5598025423592228,0,0.5795059548789487,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823971313302507,0,0,0,0,0,1,0,Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus gallus
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
0,0,0,0,0,0.14047174638811516,0,0.26327475068835365,0,0,0,0,0.4970994630007198,0.34210145958338256,0.3683244927622186,0.2809833001837592,0,0.22424411680337883,0,0.26788797495781563,0.4781447550428551,0,0.2266379670871194,1,0.2646540955490449,0.3261107394974567,0,0,0,0,0,0,0,0,0,0,NA
0.40802995491276056,0,0,0,0,0,0.476089093352342,0.5146315069831039,0,0,0,0,0,0,0,0,0.4147879932863162,0,0,1,0,0,0.5344594430115629,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,1,0,0,0,0,0,0,0.7851225934621824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni
0.09561443184190382,0.17073385836810634,0,0,0,0.09164549256016107,0.27632313640319456,0,0,0,0.10045876590144757,0,0.29880204157660806,0.47365879613567824,0.2826658948759809,0.3413488145497304,0.2828501440361926,0.2675553319919517,0.23943260705921712,0.4678946972312785,0.2650785496208817,0.7476938074430599,0.2635716769682342,0.5108258136469634,0.2968202555930575,0.38650856810001605,0.48375169351196745,0.3606653834375957,0.5365771418959105,0.55771141835893,1,0.42903197268999393,0.46491063646649305,0,0.14842359497629895,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0.4274508582933765,0,0,0.5652110567647836,0,0,0.1548374689776072,0,0,0,0,0.1819623012262152,0,1,0,0,0.599171070988503,0,0,0,0,0,0,NA
0.25461468876958404,0,0.186588437679789,0,0.3056699461528231,0,1,0.7383876569501119,0,0.7569581075547344,0.9153303114490423,0.7987574165451385,0,0,0,0,0,0,0.4668680996988959,0.5508339825551636,0.4725055357981615,0.8227004295652602,0.26628766834058515,0.8774579742471865,0.3949332534015608,0.6660467427624431,0.9364254393419219,0,0,0,0.8620957995118794,0,0.5459612500879696,0,0.3290036363433634,0.1608653982291247,NA
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
0,0,0,0,0,0,0.2675406651022787,0.3099707417297502,0,0,0,0,0,0,0.2526293811198373,0,0,0,0,0.4746646897505808,0,1,0.3584303345858972,0,0.2827400104117478,0,0,0,0,0.535295788257631,0,0,0,0,0,0,NA
0,0,0,0.5076627740445051,0.4478945774245715,0,0.44651361002646783,0.30439640428502446,0.6147703588999877,0.556065650045099,0,0,0.41519186358162413,0.5525860633810782,0.33060936865937895,0,0.1477587680898855,0,0.3463692268476477,0.573397925844697,0.6002128047085439,1,0.3373999833219288,0.6449222925508031,0.22799343796268362,0,0,0.3850994249574365,0,0.88487671120139,0,0,0,0,0.21471330270890954,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
0,0.26836325695847235,0,0.6340543660673189,0.4083761604953635,0.19969599193245716,0.30652132049024544,0.25199574473458874,0.32123532726167114,0.27978443867704217,0.24837146897073148,0.5292508479216728,0.4974726940897598,0.7319368276967267,0.5830907067127119,0.3987403323067867,0.4589300863798519,0.4596500584799801,0.5767649849588992,0.8499047732308451,0.6310105171149973,1,0.47235188323655186,0.9046354672643598,0.2609471786446802,0.3674895315151434,0.19312658991051532,0.5432809216495628,0.41312310749082115,0.7021340109878382,0.8416416239552053,0.7156968070103625,0.5792304733416042,0,0.3701412402488986,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Melichthys;Melichthys niger
0,0,0,0,0,0,0.7738934729308573,0.5050121303328196,0,0,0,0,0,0,0.34718474717249187,0,0.548264693510813,0,0,0,0,0,0.1924631604793118,0,0.3482611809183057,0,1,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica
0.9217010753493949,0.8486533006494059,0,0.7089761860440514,0,0,0,0,0,0,0,0.320611949745711,0,0.3415211779370589,0,0.5836991644417147,0,0,0,0.3472637754126855,0,0.5427765858618259,0.15007957195565205,0,0.3176237162977992,0,0.3759096788505817,0.35871035478367386,0.49909893957738033,0,0,0,0,0,1,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
0.09994006791814937,0.09280977236482062,0,0.19375040299405205,0,0.12002002700141112,0,0.08989433610951661,0,0.3874044871183132,0,0,0,0,0.11860988685313854,0,1,0.24981525366374535,0,0,0.5522633346827914,0,0,0,0.24603302378031394,0,0,0,0.1384046982016395,0.8870195438089058,0,0,0.3604306155663354,0,0.17807987451005602,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus
0.3159726701860165,0.7114033212143908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Lutjaniformes;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0.1168214869223809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Cololabis;Cololabis saira
0,0,0,0,0,0,0.31309689493811627,0,0.46994690070253975,0,0,0,0.3226467951761178,0,0,0,0,0,0,0,0,0,0.1986528130918139,0,0.19110118454022793,0.3468070224962756,1,0,0,0.554960390022361,0,0,0,0,0,0.31210689554527055,NA
0.6884939915573152,0.8244862686185571,0.8284381260734092,0.16987262143792792,0.04371058410126346,0.061125813882449156,0.6743749399406496,0.48914067624646257,0.2696452797011037,1,0.32011897015652374,6.193733055477441e-4,0.019051151881557243,0,0,0.0609696577886321,0.1628143359185316,0.35410504921857,0.12605699305475632,0.20772205748341774,0.03869515089162878,0.2549335809222547,0.22976837300655595,0.05290330778388769,0.5823985999798739,0.8392503259532805,0.3353332144789462,0.5136940378990834,0.08278338044253647,0.49805312742929264,0.4590064760185587,0.20551282989051622,0.22319034304448365,0.47790780573031316,0.26711007636591394,7.503644139449091e-4,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0.08506166846135926,0.1383046690290175,0,0.288158769125953,0.28618793673313103,0.13364793426477564,0.32176758416704704,0.2654426219666535,0.21009037176332446,0,0.09464772953739407,0.15255880507941172,0.41328683533956867,0.5437395404304848,0.4580772326888559,0.42860390955225547,0.3817674911944074,0.3179949606558408,0.5487487576532983,0.747387597238996,0.480091305946063,0.9849066482322321,0.45817045531924894,0.8435868257126412,0.3335398265001064,0.39040531484834634,0.4551510295386049,0.5595199584268182,0.4666512389488238,0.6765724103196874,1,0.6008340008213683,0.5768055745287122,0.24015284462816003,0.3626462957198821,0.05280669409371206,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,0,0,0,0,0,0,0,0,0,0.7391984481467014,0,0,0,0,0,0.5900417705040395,1,0.9569889663030582,0.36495080927804724,0.630041508054283,0.40817075295145794,0,0,0,0,0.6953516467951442,0,0,0,0,0,0,NA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0.0026396502397445483,0,0,1,0.034579715337712306,0,5.88404123118042e-4,0,0,0,0,0,0,0.019178854548953,0,0,0.003972992216989613,0.0027800069437627613,0.005503625396023327,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0.2578131437989287,0.3080877994884778,0.24185860050831853,0.26862366927793535,0,0,0,0,0,1,0.25482438307582816,0.38267579706083815,0.25926090464372886,0.7556111186250737,0.3553966303498,0.2609027576996682,0.41976711919398907,0.2940390193887425,0,0.5353416843941049,0.20205248210508014,0.6273549010330416,0.16705991359161287,0.43512198256883994,0.6431338307443035,0.29588582906805494,0,0.42054425197812606,0,0.71906380530866,0.7931931076079679,0,0.17950698150514974,0.2934076749426105,NA
0,0,0,0,0,0,0,0,0,0,0,0,0.42331126146155046,0,0,0,0,0,0,0.7487125453949206,0,0,0.2722152993112508,1,0.7541776840482589,0,0,0,0,0,0,0,0,0,0,0,NA
0.2402386751095957,0,0,0,0,0,0.26097174051511207,0.3142782021872372,0,0,0,0,0,0,0,0.7464865247815852,0,0,0,0,0,0,0,0,0,0,0,0.7120140863554835,0,0,0,0,0,1,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0,0,0,0,0,0,0,0,0,0,0,0,0,0.449003002409009,0,0,0,0.3716803494765384,0,0,0,0,0,0,0,0,1,0,0.23288170728992216,0.507533142484379,0,0,0,0.32747932611133707,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus xanthopterus
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0.0381344461223028,0.028677585678620263,0.043500269381313184,0.07778195781043597,0.06295307736806403,0.025273828285551928,0.08248322795562225,0.07368343554448566,0.14113310795203152,0.15520515686551128,0.25260250886672536,1,0.07327883789773829,0.1076993702002934,0.08478417530176839,0.17672765033622986,0.10064486438374856,0.07033727702091976,0.06734530163571338,0.07008964446424178,0.08123739718396016,0.16445696544586905,0.032900296827764186,0.1712201847481033,0.0963137444890271,0.09932651266583188,0.23063784913562424,0.03550266192034688,0.062103732333688995,0.1268110483766116,0.11860799379201822,0.06421407005547103,0.11343521393251417,0.20635636596138351,0.05321830179487953,0.08579037913400742,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax mordax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis
0.47251714824427765,0.44613428618529594,0.4217463324369568,0.7469249544422529,0,0,0.2193146690716572,0,0,1,0,0,0.28517654068746456,0,0.3739147458509914,0.6091628024795204,0.716444188037238,0.8233254389901214,0.6202533111049365,0.46939433845234124,0,0,0.22399306846608869,0,0.8002178044031545,0.7509416388987424,0,0,0,0.9693865155518688,0,0,0,0,0.4465083145054432,0,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0.2484732961323039,0.18445084701221678,0,0.36127239542870226,0.25699652239250664,0.11969834676804954,0.7113837962381377,0.48064718553040814,0.6117887312271231,0.3878018187544425,0.5829198647272055,0.8745850870150546,0.3647352953436734,0.5500873363005193,0.45859406787808094,0.8026776320443848,0.6919695934461969,0.33769057879994285,0.43128784992054525,0.4765644372241537,0.4742834781308678,0.6850080840395971,0.20736648359481194,0.5805880194451796,0.3643069460417054,0.6799327895952372,1,0.23110555165255056,0.37262456074388073,0.5719166149090972,0.7145155693813109,0,0.5574102845882755,0.6404015461077825,0.2546392007255783,0.1948922484653165,NA
0,0,0,0,0,0.1673275390849386,0.21790728206053686,0.3713783389649545,0.864057114440584,0,1,0,0,0,0.4203429782801283,0.68279309198714,0,0,0.20284186224193201,0,0,0,0.24497856021401354,0,0,0,0,0.10912411238927262,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0.15580322691866774,0.22643870522374204,0,0,0,0,0,0,0,0,0,0,0,0.8113287219707296,0,0,0,0,0,1,0,0,0.4916564140257883,0.6768071536275936,0,0,0,0.5966578599327188,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0.10742869617561875,0,0,0.36509285624344623,0.7412288996117042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0.070036615586769907,0,0.08443689458409057,0,0,0,0,0.040916007187893115,0,0,0,0,0,0,0,0.7703142878862554,0,0,0,0,0,0,0.23172264077085525,0,1,0.5457164631852273,0,0,0,0,0,0,0,0,0.1648080322631866,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0,0.4996274419273568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
0,0,0,0,0.2218547121117695,0,0.6146934146395034,1,0,0,0,0,0.3872831641617769,0.7481443112864746,0.41573763307885064,0.21302130676786513,0.1493586510725617,0,0.5172221335131172,0.48412790776848935,0.4780152867329946,0.6582569790354531,0.4391091955284728,0.3691660680617388,0.18611558510608966,0,0,0,0.2710542406273935,0.7461787520517243,0.6789197581403248,0,0,0,0,0,NA
0,0,0,0,0,0.1673176641599931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32012992139460267,0.32270432127759513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus alalunga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Caranx;
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis
0.4742506608162472,0.22454786416029662,0.35401758810951717,0.20190375384433185,0,0,0,0.9462755301384609,0,0,0.5744979928424689,0,0,0.26984537072735776,0,0,0,0,0,0,0,0.49829779894332643,0,0.03807821049081638,0,0,0,0,0.4069990834632979,1,0,0,0,0,0.15275721268299358,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis
0,0,0,0,0.20043249812450822,0,0,0,0,0,0,0,0.30226193187848754,0.29832993381435224,0.21467148489291485,0.6074746195429611,0.46741372378767093,0,0.32870684877630196,0.16911197433843184,0.3691892046941725,0,0.12321866175915483,0.442025871487728,0.22117555110878775,0.3905961493309612,1,0,0,0,0,0,0,0,0,0.23969011718956873,NA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;
0,0,0,0,0,0.20447425276179496,0.9558866106388884,0.6807364953227616,0,0,1,0,0.35222861812457185,0,0.43902488842591175,0.9595920562387894,0.6256854441678208,0,0,0.3955481601140085,0,0,0.18875397262391205,0,0.322483665728182,0.7481123535894679,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Agonidae;;
0,0,0,0,0,0,0,0,0,0,0,0,0.30406081662819984,0.2738755007576229,0.2870669299944817,0,0.18039230994718286,0,0.2676304611916603,0,0.3899557211540999,0.7756571964570533,0,0,0,0,0,0.38394357986503486,0,0,0.8307746150781311,0.7884638682922755,1,0,0,0,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0.6854168281672218,0,0.986039342363101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4803242623527259,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5419485668152948,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Amblygaster;Amblygaster sirm
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0,0,0,0,0.3931338529364243,0,0.4591083077254839,0.5071474681931115,0,0,0,0,0,0,0,0,0,0,0,0.582676043222847,1,0,0.3400224753109675,0,0.32211647914815567,0,0,0,0,0,0,0,0,0,0,0,NA
0.5172306417079848,0.17589868562437488,0.6027765090443933,0.1466696760362235,0,0,0.12467616405851259,0.10852757366992376,0.13236126696100536,0,0,0,0,0,0,0,0,0,0,0.15548011289016844,0,0,0,0,0,0,1,0,0,0.22165152319926312,0,0.14975196365784837,0,0,0,0,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;;
0,0,0,0,0,0,0.32923607741657235,0.4073282690049286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23302180233962191,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
0,0,0,0,0,0,0.496926808473253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8906905362197042,0,0.7279277687973479,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola lalandi
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9512706824810071,0,0,0.16411257925570394,0,0,0,0.23586473152699405,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0,0.38377768380145755,0.40748343578975066,0,0,0,0.20016133219668605,0.08049406935072809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1523750098176895,0,0,0,0,0,0.47335485120990123,0.10330873273513462,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis
